10268	SO52839
1882	SO52840
5159	SO52841
3531	SO52842
19867	SO52843
3853	SO52844
16277	SO52845
12844	SO52846
12507	SO52847
13664	SO52848
19907	SO52849
10364	SO52850
4251	SO52851
3858	SO52852
19290	SO52853
18600	SO52854
19724	SO52855
10694	SO52856
17844	SO52857
7094	SO52858
14146	SO52859
18270	SO52860
14735	SO52861
2490	SO52862
16840	SO52863
2400	SO52864
10520	SO52865
17132	SO52866
18135	SO52867
4049	SO52868
18602	SO52869
19484	SO52870
6996	SO52871
12494	SO52872
6778	SO52873
18410	SO52874
7661	SO52875
3945	SO52876
9889	SO52877
6054	SO52878
4633	SO52879
4083	SO52880
10720	SO52881
6430	SO52882
8383	SO52883
6463	SO52884
17739	SO52885
9072	SO52886
7881	SO52887
8655	SO52888
8596	SO52889
9302	SO52890
14956	SO52891
19800	SO52892
1861	SO52893
5447	SO52894
13662	SO52895
6717	SO52896
18249	SO52897
2216	SO52898
6297	SO52899
9262	SO52900
12203	SO52901
7090	SO52902
4012	SO52903
3578	SO52904
3283	SO52905
11938	SO52906
9617	SO52907
3352	SO52908
15795	SO52909
9796	SO52910
8095	SO52911
3573	SO52912
16289	SO52913
15019	SO52914
15573	SO52915
9158	SO52916
16488	SO52917
19451	SO52918
13918	SO52919
2318	SO52920
18106	SO52921
16459	SO52922
6862	SO52923
6605	SO52924
10592	SO52925
13300	SO52926
14173	SO52927
16617	SO52928
17004	SO52929
15555	SO52930
4021	SO52931
5062	SO52932
8160	SO52933
6817	SO52934
8938	SO52935
12904	SO52936
9567	SO52937
18403	SO52938
3023	SO52939
4327	SO52940
18327	SO52941
5712	SO52942
1881	SO52943
749	SO52944
6726	SO52945
4111	SO52946
3251	SO52947
18463	SO52948
19808	SO52949
7996	SO52950
16912	SO52951
10422	SO52952
5934	SO52953
19182	SO52954
14520	SO52955
18674	SO52956
13992	SO52957
13210	SO52958
7807	SO52959
19714	SO52960
4655	SO52961
18379	SO52962
10463	SO52963
12655	SO52964
3479	SO52965
13584	SO52966
17084	SO52967
8900	SO52968
19797	SO52969
18770	SO52970
6483	SO52971
2462	SO52972
1745	SO52973
10693	SO52974
10988	SO52975
3818	SO52976
10337	SO52977
15376	SO52978
8781	SO52979
2298	SO52980
9355	SO52981
10523	SO52982
10127	SO52983
11453	SO52984
10358	SO52985
18489	SO52986
9820	SO52987
17954	SO52988
5859	SO52989
14671	SO52990
17530	SO52991
13448	SO52992
9597	SO52993
18460	SO52994
2947	SO52995
4739	SO52996
8611	SO52997
6400	SO52998
5151	SO52999
1620	SO53000
3977	SO53001
19426	SO53002
19394	SO53003
9575	SO53004
11361	SO53005
5289	SO53006
18092	SO53007
11354	SO53008
14888	SO53009
16927	SO53010
16903	SO53011
10458	SO53012
17160	SO53013
15147	SO53014
10812	SO53015
7873	SO53016
2663	SO53017
18917	SO53018
5110	SO53019
4663	SO53020
16016	SO53021
19538	SO53022
4055	SO53023
6720	SO53024
11729	SO53025
15194	SO53026
13480	SO53027
4127	SO53028
8717	SO53029
2016	SO53030
10351	SO53031
10410	SO53032
9564	SO53033
2872	SO53034
7603	SO53035
8707	SO53036
16048	SO53037
10126	SO53038
3863	SO53039
5399	SO53040
19742	SO53041
4055	SO53042
9277	SO53043
15897	SO53044
13480	SO53045
7840	SO53046
13807	SO53047
17798	SO53048
16159	SO53049
2353	SO53050
16913	SO53051
11116	SO53052
10261	SO53053
2645	SO53054
12045	SO53055
5290	SO53056
14892	SO53057
2039	SO53058
19152	SO53059
19457	SO53060
16833	SO53061
10365	SO53062
8361	SO53063
7971	SO53064
8615	SO53065
2756	SO53066
13303	SO53067
9558	SO53068
4663	SO53069
3400	SO53070
4961	SO53071
12099	SO53072
13658	SO53073
4463	SO53074
6517	SO53075
18282	SO53076
15059	SO53077
8425	SO53078
19135	SO53079
18948	SO53080
11145	SO53081
18987	SO53082
6492	SO53083
7412	SO53084
16896	SO53085
17498	SO53086
7932	SO53087
2073	SO53088
4609	SO53089
18844	SO53090
9377	SO53091
11769	SO53092
11726	SO53093
7683	SO53094
12333	SO53095
11926	SO53096
3856	SO53097
16858	SO53098
15264	SO53099
4598	SO53100
15963	SO53101
19142	SO53102
19924	SO53103
8532	SO53104
16321	SO53105
2422	SO53106
4441	SO53107
13874	SO53108
14896	SO53109
18486	SO53110
19187	SO53111
9310	SO53112
5135	SO53113
1811	SO53114
19638	SO53115
11486	SO53116
11000	SO53117
12127	SO53118
5419	SO53119
19321	SO53120
8250	SO53121
12788	SO53122
4178	SO53123
2765	SO53124
5180	SO53125
3592	SO53126
19097	SO53127
15444	SO53128
5606	SO53129
19699	SO53130
3462	SO53131
8101	SO53132
18887	SO53133
4824	SO53134
18274	SO53135
19169	SO53136
6174	SO53137
5433	SO53138
16782	SO53139
2513	SO53140
14720	SO53141
19053	SO53142
8428	SO53143
6243	SO53144
8234	SO53145
10517	SO53146
5531	SO53147
12382	SO53148
8252	SO53149
2915	SO53150
18157	SO53151
5195	SO53152
3576	SO53153
19389	SO53154
10543	SO53155
17543	SO53156
15405	SO53157
18992	SO53158
5803	SO53159
6457	SO53160
16128	SO53161
9927	SO53162
14265	SO53163
18771	SO53164
6358	SO53165
13504	SO53166
19747	SO53167
3795	SO53168
8387	SO53169
4584	SO53170
5127	SO53171
8573	SO53172
7169	SO53173
3105	SO53174
19412	SO53175
4314	SO53176
5654	SO53177
19798	SO53178
5878	SO53179
16230	SO53180
11823	SO53181
14546	SO53182
1850	SO53183
18453	SO53184
14868	SO53185
9935	SO53186
12703	SO53187
4128	SO53188
15418	SO53189
2513	SO53190
19228	SO53191
1700	SO53192
17176	SO53193
16941	SO53194
2686	SO53195
4871	SO53196
12647	SO53197
7278	SO53198
12780	SO53199
18092	SO53200
3931	SO53201
18707	SO53202
12909	SO53203
2470	SO53204
17161	SO53205
15818	SO53206
3749	SO53207
15486	SO53208
6351	SO53209
19463	SO53210
14948	SO53211
15348	SO53212
10269	SO53213
9497	SO53214
7581	SO53215
3644	SO53216
7179	SO53217
9660	SO53218
5551	SO53219
7071	SO53220
12807	SO53221
10711	SO53222
14693	SO53223
12868	SO53224
9404	SO53225
6547	SO53226
6185	SO53227
12801	SO53228
12636	SO53229
15979	SO53230
8114	SO53231
12853	SO53232
4158	SO53233
11840	SO53234
19593	SO53235
16611	SO53236
10469	SO53237
6797	SO53238
11861	SO53239
19918	SO53240
18991	SO53241
6315	SO53242
11726	SO53243
18538	SO53244
7230	SO53245
4000	SO53246
2705	SO53247
3421	SO53248
1846	SO53249
3199	SO53250
3292	SO53251
5834	SO53252
17446	SO53253
6618	SO53254
3440	SO53255
9481	SO53256
6289	SO53257
10433	SO53258
19436	SO53259
13720	SO53260
13028	SO53261
5505	SO53262
5922	SO53263
6921	SO53264
11263	SO53265
3447	SO53266
8999	SO53267
15265	SO53268
11261	SO53269
13451	SO53270
3039	SO53271
8050	SO53272
4843	SO53273
2058	SO53274
12843	SO53275
9334	SO53276
10923	SO53277
15525	SO53278
12243	SO53279
4955	SO53280
18120	SO53281
8069	SO53282
10217	SO53283
2955	SO53284
18818	SO53285
17109	SO53286
5474	SO53287
11652	SO53288
10895	SO53289
3085	SO53290
13288	SO53291
13457	SO53292
9764	SO53293
18224	SO53294
12469	SO53295
12873	SO53296
17142	SO53297
10524	SO53298
11071	SO53299
7498	SO53300
5238	SO53301
19691	SO53302
17178	SO53303
6182	SO53304
8730	SO53305
7748	SO53306
3820	SO53307
11526	SO53308
16526	SO53309
15204	SO53310
8770	SO53311
14457	SO53312
6123	SO53313
19931	SO53314
9238	SO53315
15334	SO53316
7610	SO53317
9496	SO53318
7333	SO53319
16251	SO53320
6390	SO53321
9985	SO53322
9811	SO53323
16487	SO53324
13719	SO53325
6516	SO53326
16844	SO53327
16417	SO53328
7595	SO53329
2355	SO53330
10267	SO53331
13997	SO53332
9472	SO53333
13542	SO53334
9241	SO53335
1662	SO53336
14721	SO53337
9623	SO53338
12521	SO53339
9451	SO53340
1632	SO53341
13394	SO53342
6689	SO53343
12233	SO53344
9083	SO53345
4173	SO53346
3902	SO53347
16135	SO53348
15554	SO53349
18236	SO53350
16267	SO53351
1852	SO53352
3063	SO53353
4197	SO53354
10343	SO53355
4155	SO53356
15842	SO53357
7372	SO53358
4609	SO53359
17620	SO53360
14863	SO53361
8607	SO53362
7129	SO53363
12977	SO53364
5489	SO53365
2859	SO53366
13522	SO53367
8440	SO53368
9605	SO53369
6500	SO53370
14431	SO53371
17868	SO53372
14832	SO53373
12862	SO53374
19974	SO53375
16797	SO53376
10918	SO53377
3103	SO53378
10568	SO53379
19626	SO53380
14820	SO53381
15746	SO53382
10838	SO53383
5526	SO53384
15178	SO53385
4753	SO53386
10587	SO53387
10380	SO53388
11835	SO53389
8336	SO53390
13819	SO53391
18433	SO53392
5905	SO53393
17903	SO53394
7335	SO53395
19446	SO53396
2243	SO53397
1919	SO53398
10177	SO53399
5975	SO53400
7324	SO53401
7330	SO53402
16625	SO53403
1945	SO53404
8306	SO53405
9892	SO53406
7416	SO53407
9464	SO53408
3066	SO53409
18264	SO53410
16345	SO53411
8895	SO53412
2202	SO53413
19732	SO53414
11903	SO53415
19583	SO53416
17140	SO53417
16877	SO53418
2448	SO53419
15882	SO53420
19906	SO53421
4402	SO53422
19845	SO53423
18980	SO53424
14979	SO53425
12242	SO53426
16872	SO53427
18430	SO53428
11902	SO53429
19201	SO53430
8845	SO53431
13366	SO53432
3353	SO53433
18520	SO53434
4666	SO53435
18454	SO53436
4468	SO53437
13397	SO53438
16609	SO53439
4549	SO53440
4532	SO53441
12649	SO53442
9893	SO53443
5833	SO53444
12486	SO53445
14894	SO53446
6625	SO53447
14066	SO53448
736	SO53449
597	SO53450
805	SO53451
397	SO53452
849	SO53453
113	SO53454
895	SO53455
261	SO53456
161	SO53457
283	SO53458
2	SO53459
523	SO53460
492	SO53461
144	SO53462
354	SO53463
179	SO53464
269	SO53465
26	SO53466
256	SO53467
374	SO53468
886	SO53469
203	SO53470
46	SO53471
347	SO53472
807	SO53473
52	SO53474
818	SO53475
196	SO53476
867	SO53477
517	SO53478
498	SO53479
900	SO53480
138	SO53481
110	SO53482
87	SO53483
17	SO53484
5	SO53485
258	SO53486
324	SO53487
525	SO53488
508	SO53489
457	SO53490
869	SO53491
540	SO53492
237	SO53493
282	SO53494
184	SO53495
600	SO53496
824	SO53497
47	SO53498
449	SO53499
267	SO53500
268	SO53501
376	SO53502
802	SO53503
444	SO53504
78	SO53505
248	SO53506
45	SO53507
531	SO53508
111	SO53509
375	SO53510
591	SO53511
485	SO53512
164	SO53513
76	SO53514
401	SO53515
393	SO53516
54	SO53517
91	SO53518
843	SO53519
480	SO53520
234	SO53521
357	SO53522
412	SO53523
95	SO53524
592	SO53525
3	SO53526
319	SO53527
504	SO53528
277	SO53529
254	SO53530
503	SO53531
532	SO53532
13	SO53533
127	SO53534
168	SO53535
516	SO53536
19	SO53537
243	SO53538
350	SO53539
310	SO53540
878	SO53541
811	SO53542
11	SO53543
394	SO53544
577	SO53545
396	SO53546
464	SO53547
191	SO53548
463	SO53549
543	SO53550
395	SO53551
362	SO53552
438	SO53553
193	SO53554
308	SO53555
352	SO53556
59	SO53557
298	SO53558
576	SO53559
479	SO53560
9	SO53561
71	SO53562
262	SO53563
392	SO53564
872	SO53565
167	SO53566
77	SO53567
106	SO53568
496	SO53569
533	SO53570
185	SO53571
829	SO53572
825	SO53573
149	SO53574
355	SO53575
478	SO53576
497	SO53577
49	SO53578
526	SO53579
388	SO53580
435	SO53581
434	SO53582
249	SO53583
363	SO53584
213	SO53585
551	SO53586
579	SO53587
247	SO53588
101	SO53589
285	SO53590
528	SO53591
514	SO53592
220	SO53593
30	SO53594
231	SO53595
177	SO53596
287	SO53597
330	SO53598
80	SO53599
421	SO53600
118	SO53601
108	SO53602
808	SO53603
220	SO53604
242	SO53605
494	SO53606
368	SO53607
365	SO53608
365	SO53609
846	SO53610
174	SO53611
410	SO53612
848	SO53613
522	SO53614
860	SO53615
176	SO53616
858	SO53617
32	SO53618
812	SO53619
4	SO53620
821	SO53621
182	SO53622
430	SO53623
289	SO53624
222	SO53625
9206	SO53626
14151	SO53627
14465	SO53628
10950	SO53629
9599	SO53630
5163	SO53631
11726	SO53632
13804	SO53633
12477	SO53634
4371	SO53635
5857	SO53636
8489	SO53637
3025	SO53638
12308	SO53639
11999	SO53640
11324	SO53641
11151	SO53642
18418	SO53643
1612	SO53644
19374	SO53645
10192	SO53646
705	SO53647
13652	SO53648
10116	SO53649
10514	SO53650
12914	SO53651
19772	SO53652
3193	SO53653
11588	SO53654
3179	SO53655
12048	SO53656
5764	SO53657
18305	SO53658
14883	SO53659
14517	SO53660
13279	SO53661
19780	SO53662
15081	SO53663
14386	SO53664
18938	SO53665
15194	SO53666
13027	SO53667
15953	SO53668
14702	SO53669
12132	SO53670
6757	SO53671
15335	SO53672
2398	SO53673
12019	SO53674
11476	SO53675
13691	SO53676
7768	SO53677
16364	SO53678
4187	SO53679
10265	SO53680
17095	SO53681
16212	SO53682
9613	SO53683
12942	SO53684
7987	SO53685
5475	SO53686
16045	SO53687
13774	SO53688
17730	SO53689
14144	SO53690
13545	SO53691
3673	SO53692
2727	SO53693
19179	SO53694
15995	SO53695
10914	SO53696
18974	SO53697
9501	SO53698
19093	SO53699
12880	SO53700
11124	SO53701
15176	SO53702
3931	SO53703
1807	SO53704
2914	SO53705
16618	SO53706
5305	SO53707
10643	SO53708
16700	SO53709
5332	SO53710
1826	SO53711
1593	SO53712
6473	SO53713
17276	SO53714
17254	SO53715
7764	SO53716
9177	SO53717
3877	SO53718
18503	SO53719
16268	SO53720
6317	SO53721
19331	SO53722
5558	SO53723
18152	SO53724
19466	SO53725
8928	SO53726
16154	SO53727
6332	SO53728
5572	SO53729
2692	SO53730
9931	SO53731
13622	SO53732
14999	SO53733
15173	SO53734
2247	SO53735
8910	SO53736
6694	SO53737
9082	SO53738
9190	SO53739
14251	SO53740
17056	SO53741
16196	SO53742
8720	SO53743
15401	SO53744
11701	SO53745
4138	SO53746
11272	SO53747
1914	SO53748
11614	SO53749
7122	SO53750
16356	SO53751
16551	SO53752
11674	SO53753
5701	SO53754
7244	SO53755
13377	SO53756
7583	SO53757
9733	SO53758
5736	SO53759
7876	SO53760
13938	SO53761
11933	SO53762
7021	SO53763
2748	SO53764
13873	SO53765
3565	SO53766
16720	SO53767
5476	SO53768
10381	SO53769
11574	SO53770
7310	SO53771
9751	SO53772
5709	SO53773
12245	SO53774
7887	SO53775
11166	SO53776
12653	SO53777
8240	SO53778
9466	SO53779
19341	SO53780
15099	SO53781
8574	SO53782
11200	SO53783
2108	SO53784
16163	SO53785
2000	SO53786
2196	SO53787
10653	SO53788
19732	SO53789
12415	SO53790
8885	SO53791
12255	SO53792
10913	SO53793
6972	SO53794
11216	SO53795
15397	SO53796
10871	SO53797
14943	SO53798
12201	SO53799
13999	SO53800
9525	SO53801
13383	SO53802
7004	SO53803
17753	SO53804
4628	SO53805
4099	SO53806
11051	SO53807
5329	SO53808
1711	SO53809
16284	SO53810
18361	SO53811
11415	SO53812
6509	SO53813
17686	SO53814
11791	SO53815
4136	SO53816
10059	SO53817
16957	SO53818
9166	SO53819
17459	SO53820
12377	SO53821
18295	SO53822
4167	SO53823
10211	SO53824
3010	SO53825
2430	SO53826
8239	SO53827
15901	SO53828
6590	SO53829
11798	SO53830
12801	SO53831
19647	SO53832
16387	SO53833
4332	SO53834
12298	SO53835
13528	SO53836
18875	SO53837
6640	SO53838
15518	SO53839
5677	SO53840
7601	SO53841
12030	SO53842
3946	SO53843
13603	SO53844
12258	SO53845
9981	SO53846
5620	SO53847
17436	SO53848
11294	SO53849
6891	SO53850
2459	SO53851
2425	SO53852
15634	SO53853
3612	SO53854
5821	SO53855
11399	SO53856
19766	SO53857
2930	SO53858
4718	SO53859
16250	SO53860
15186	SO53861
15565	SO53862
2317	SO53863
13379	SO53864
11859	SO53865
18413	SO53866
15563	SO53867
19710	SO53868
9284	SO53869
2973	SO53870
5019	SO53871
9571	SO53872
16134	SO53873
6195	SO53874
11957	SO53875
4212	SO53876
2988	SO53877
12809	SO53878
9330	SO53879
18639	SO53880
11237	SO53881
14535	SO53882
13414	SO53883
7393	SO53884
8042	SO53885
6540	SO53886
13163	SO53887
11521	SO53888
18007	SO53889
14106	SO53890
6721	SO53891
5509	SO53892
10349	SO53893
2478	SO53894
8825	SO53895
11338	SO53896
9941	SO53897
9038	SO53898
2726	SO53899
10500	SO53900
9578	SO53901
10237	SO53902
8871	SO53903
9437	SO53904
18490	SO53905
3606	SO53906
6389	SO53907
3727	SO53908
19271	SO53909
3912	SO53910
7222	SO53911
15458	SO53912
11914	SO53913
14166	SO53914
14903	SO53915
14592	SO53916
2995	SO53917
8517	SO53918
19580	SO53919
8863	SO53920
14342	SO53921
13663	SO53922
7256	SO53923
6294	SO53924
1666	SO53925
18071	SO53926
17020	SO53927
18470	SO53928
18216	SO53929
2740	SO53930
14986	SO53931
13115	SO53932
4085	SO53933
18341	SO53934
3813	SO53935
18111	SO53936
3458	SO53937
16754	SO53938
7860	SO53939
18554	SO53940
16391	SO53941
19197	SO53942
5987	SO53943
4258	SO53944
7683	SO53945
15934	SO53946
5939	SO53947
5862	SO53948
1805	SO53949
18442	SO53950
14799	SO53951
14413	SO53952
7329	SO53953
9317	SO53954
13601	SO53955
12522	SO53956
2074	SO53957
11660	SO53958
16604	SO53959
17832	SO53960
2805	SO53961
10679	SO53962
4371	SO53963
10565	SO53964
13398	SO53965
12408	SO53966
12324	SO53967
15628	SO53968
6945	SO53969
3772	SO53970
4431	SO53971
12406	SO53972
8023	SO53973
16419	SO53974
18296	SO53975
18903	SO53976
19909	SO53977
8065	SO53978
15287	SO53979
13187	SO53980
8883	SO53981
18522	SO53982
3053	SO53983
11499	SO53984
3399	SO53985
6512	SO53986
7756	SO53987
4893	SO53988
11020	SO53989
17499	SO53990
11238	SO53991
11548	SO53992
14239	SO53993
18092	SO53994
2893	SO53995
3809	SO53996
10089	SO53997
15841	SO53998
7500	SO53999
8885	SO54000
18393	SO54001
1966	SO54002
13743	SO54003
3385	SO54004
8992	SO54005
13165	SO54006
11424	SO54007
4864	SO54008
11638	SO54009
19742	SO54010
7584	SO54011
12411	SO54012
6950	SO54013
10046	SO54014
4215	SO54015
7564	SO54016
18875	SO54017
10939	SO54018
1660	SO54019
17155	SO54020
12462	SO54021
11273	SO54022
19332	SO54023
13768	SO54024
15358	SO54025
9312	SO54026
15255	SO54027
5098	SO54028
13056	SO54029
13776	SO54030
11683	SO54031
6193	SO54032
10078	SO54033
7325	SO54034
13202	SO54035
6959	SO54036
7483	SO54037
12431	SO54038
14032	SO54039
14939	SO54040
19700	SO54041
14938	SO54042
4113	SO54043
18288	SO54044
18736	SO54045
17262	SO54046
9070	SO54047
13497	SO54048
18903	SO54049
14899	SO54050
11726	SO54051
7247	SO54052
10910	SO54053
10757	SO54054
18184	SO54055
3714	SO54056
6991	SO54057
16951	SO54058
6023	SO54059
7201	SO54060
8486	SO54061
13798	SO54062
8497	SO54063
16210	SO54064
19607	SO54065
15103	SO54066
6388	SO54067
8295	SO54068
1776	SO54069
19078	SO54070
5184	SO54071
1942	SO54072
10145	SO54073
13739	SO54074
15189	SO54075
10394	SO54076
3324	SO54077
3405	SO54078
5110	SO54079
10619	SO54080
9716	SO54081
5233	SO54082
4016	SO54083
18428	SO54084
10680	SO54085
9416	SO54086
3017	SO54087
6902	SO54088
12870	SO54089
9006	SO54090
8310	SO54091
3120	SO54092
7279	SO54093
12098	SO54094
5438	SO54095
11592	SO54096
19015	SO54097
17656	SO54098
16642	SO54099
13014	SO54100
18440	SO54101
13677	SO54102
15639	SO54103
11066	SO54104
4665	SO54105
7290	SO54106
14842	SO54107
18124	SO54108
9959	SO54109
18824	SO54110
17687	SO54111
17161	SO54112
3715	SO54113
7675	SO54114
16656	SO54115
15194	SO54116
17868	SO54117
8276	SO54118
15088	SO54119
6644	SO54120
1906	SO54121
4103	SO54122
5136	SO54123
18807	SO54124
19458	SO54125
17353	SO54126
17310	SO54127
11760	SO54128
7949	SO54129
8287	SO54130
13773	SO54131
13931	SO54132
12061	SO54133
7956	SO54134
3426	SO54135
19131	SO54136
15110	SO54137
8984	SO54138
5773	SO54139
11183	SO54140
6818	SO54141
7878	SO54142
13284	SO54143
13600	SO54144
9825	SO54145
2389	SO54146
6331	SO54147
3843	SO54148
3133	SO54149
6380	SO54150
10555	SO54151
11439	SO54152
9405	SO54153
8337	SO54154
13478	SO54155
13712	SO54156
9129	SO54157
13472	SO54158
4392	SO54159
2105	SO54160
14492	SO54161
12025	SO54162
11465	SO54163
11920	SO54164
7355	SO54165
19849	SO54166
11888	SO54167
5037	SO54168
13153	SO54169
5975	SO54170
3785	SO54171
17860	SO54172
11625	SO54173
10357	SO54174
5556	SO54175
14784	SO54176
13845	SO54177
15442	SO54178
3477	SO54179
2183	SO54180
15071	SO54181
9401	SO54182
5422	SO54183
11646	SO54184
4767	SO54185
4555	SO54186
17357	SO54187
14732	SO54188
12830	SO54189
17884	SO54190
17970	SO54191
2548	SO54192
18348	SO54193
11069	SO54194
15914	SO54195
14607	SO54196
15597	SO54197
8456	SO54198
16801	SO54199
8160	SO54200
11284	SO54201
14282	SO54202
3187	SO54203
17922	SO54204
4609	SO54205
2006	SO54206
8900	SO54207
8600	SO54208
9960	SO54209
18900	SO54210
3379	SO54211
17101	SO54212
8264	SO54213
14239	SO54214
17771	SO54215
4008	SO54216
5006	SO54217
19732	SO54218
13190	SO54219
13331	SO54220
11453	SO54221
9188	SO54222
15514	SO54223
11547	SO54224
3459	SO54225
8457	SO54226
7175	SO54227
17201	SO54228
9794	SO54229
4863	SO54230
14942	SO54231
15513	SO54232
2972	SO54233
10418	SO54234
18508	SO54235
11554	SO54236
4544	SO54237
15881	SO54238
16573	SO54239
6399	SO54240
707	SO54241
5246	SO54242
12057	SO54243
17814	SO54244
14461	SO54245
8347	SO54246
9478	SO54247
11624	SO54248
18725	SO54249
13130	SO54250
3928	SO54251
4461	SO54252
5464	SO54253
11546	SO54254
11644	SO54255
19084	SO54256
5892	SO54257
5954	SO54258
15921	SO54259
4475	SO54260
11778	SO54261
9984	SO54262
18014	SO54263
6920	SO54264
3141	SO54265
6624	SO54266
7366	SO54267
14239	SO54268
19053	SO54269
5381	SO54270
2929	SO54271
2123	SO54272
16906	SO54273
6449	SO54274
14507	SO54275
19928	SO54276
3561	SO54277
16922	SO54278
16110	SO54279
9663	SO54280
2575	SO54281
13829	SO54282
16040	SO54283
9774	SO54284
6995	SO54285
19096	SO54286
15391	SO54287
6322	SO54288
4300	SO54289
9529	SO54290
15958	SO54291
16212	SO54292
15369	SO54293
5498	SO54294
19463	SO54295
11222	SO54296
16694	SO54297
7227	SO54298
12063	SO54299
5140	SO54300
2592	SO54301
7350	SO54302
14140	SO54303
14624	SO54304
19101	SO54305
12149	SO54306
9847	SO54307
12056	SO54308
15608	SO54309
19779	SO54310
11927	SO54311
2456	SO54312
2262	SO54313
4388	SO54314
18813	SO54315
3551	SO54316
735	SO54317
8969	SO54318
6903	SO54319
9535	SO54320
17818	SO54321
6074	SO54322
6663	SO54323
2715	SO54324
3132	SO54325
9089	SO54326
19293	SO54327
18038	SO54328
5622	SO54329
8935	SO54330
11726	SO54331
4332	SO54332
5503	SO54333
12382	SO54334
10859	SO54335
5552	SO54336
8649	SO54337
15517	SO54338
9215	SO54339
15445	SO54340
18929	SO54341
2264	SO54342
3128	SO54343
2307	SO54344
4944	SO54345
2604	SO54346
9742	SO54347
5662	SO54348
15961	SO54349
8112	SO54350
19616	SO54351
17425	SO54352
18702	SO54353
4741	SO54354
6927	SO54355
12743	SO54356
18364	SO54357
15031	SO54358
4449	SO54359
14034	SO54360
14247	SO54361
17791	SO54362
18662	SO54363
11678	SO54364
18182	SO54365
15733	SO54366
17447	SO54367
4964	SO54368
5974	SO54369
7831	SO54370
18484	SO54371
7099	SO54372
6468	SO54373
15279	SO54374
16943	SO54375
19785	SO54376
8146	SO54377
6475	SO54378
4609	SO54379
5657	SO54380
5982	SO54381
6713	SO54382
15084	SO54383
8324	SO54384
6552	SO54385
14581	SO54386
13327	SO54387
12298	SO54388
2006	SO54389
8519	SO54390
3715	SO54391
4981	SO54392
7438	SO54393
7190	SO54394
15721	SO54395
11253	SO54396
4246	SO54397
3038	SO54398
15164	SO54399
11990	SO54400
3751	SO54401
12135	SO54402
5541	SO54403
17956	SO54404
15550	SO54405
10622	SO54406
17532	SO54407
11250	SO54408
6761	SO54409
17677	SO54410
17926	SO54411
1677	SO54412
11526	SO54413
7345	SO54414
18888	SO54415
14628	SO54416
9479	SO54417
18370	SO54418
5702	SO54419
2175	SO54420
16916	SO54421
16342	SO54422
3825	SO54423
12282	SO54424
7750	SO54425
4519	SO54426
15081	SO54427
7458	SO54428
10207	SO54429
16739	SO54430
8262	SO54431
14692	SO54432
13838	SO54433
5639	SO54434
4522	SO54435
19258	SO54436
14057	SO54437
16984	SO54438
4843	SO54439
6903	SO54440
10777	SO54441
13879	SO54442
4055	SO54443
11769	SO54444
11635	SO54445
8973	SO54446
3211	SO54447
4134	SO54448
6229	SO54449
5146	SO54450
2821	SO54451
10747	SO54452
6773	SO54453
5003	SO54454
1873	SO54455
17032	SO54456
5417	SO54457
4144	SO54458
11221	SO54459
9411	SO54460
16706	SO54461
3440	SO54462
8359	SO54463
12379	SO54464
7918	SO54465
15820	SO54466
2689	SO54467
4174	SO54468
19515	SO54469
7507	SO54470
18963	SO54471
13990	SO54472
14071	SO54473
2926	SO54474
1974	SO54475
13368	SO54476
5261	SO54477
5438	SO54478
5416	SO54479
8160	SO54480
13416	SO54481
2799	SO54482
9944	SO54483
7084	SO54484
14583	SO54485
8583	SO54486
4520	SO54487
6375	SO54488
4133	SO54489
12022	SO54490
4753	SO54491
14717	SO54492
14347	SO54493
7468	SO54494
5398	SO54495
9531	SO54496
17988	SO54497
19025	SO54498
10985	SO54499
11600	SO54500
3324	SO54501
11919	SO54502
6487	SO54503
16448	SO54504
8271	SO54505
6180	SO54506
15540	SO54507
10863	SO54508
13235	SO54509
8342	SO54510
10360	SO54511
9245	SO54512
16307	SO54513
12983	SO54514
9306	SO54515
4789	SO54516
7990	SO54517
6360	SO54518
12405	SO54519
14374	SO54520
12101	SO54521
6120	SO54522
4033	SO54523
5010	SO54524
9173	SO54525
16537	SO54526
6306	SO54527
11506	SO54528
12000	SO54529
14149	SO54530
17978	SO54531
13289	SO54532
12902	SO54533
17975	SO54534
7928	SO54535
13082	SO54536
19764	SO54537
8887	SO54538
3918	SO54539
19005	SO54540
5407	SO54541
6022	SO54542
2454	SO54543
6680	SO54544
14063	SO54545
17629	SO54546
13763	SO54547
10089	SO54548
6706	SO54549
11769	SO54550
15983	SO54551
17618	SO54552
15610	SO54553
15641	SO54554
5208	SO54555
15731	SO54556
16287	SO54557
18831	SO54558
16059	SO54559
19091	SO54560
12450	SO54561
8986	SO54562
15371	SO54563
6718	SO54564
1776	SO54565
10904	SO54566
4261	SO54567
18462	SO54568
13996	SO54569
16803	SO54570
10244	SO54571
11716	SO54572
9766	SO54573
3725	SO54574
10605	SO54575
6894	SO54576
14773	SO54577
5544	SO54578
16191	SO54579
5212	SO54580
14197	SO54581
7221	SO54582
15237	SO54583
12307	SO54584
3250	SO54585
17174	SO54586
14998	SO54587
11292	SO54588
15381	SO54589
17519	SO54590
11648	SO54591
14989	SO54592
13027	SO54593
17719	SO54594
12798	SO54595
2253	SO54596
5062	SO54597
1592	SO54598
16415	SO54599
13421	SO54600
5492	SO54601
13643	SO54602
7506	SO54603
4274	SO54604
6929	SO54605
15450	SO54606
17552	SO54607
4336	SO54608
8415	SO54609
13631	SO54610
